date,country,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_per_million_pop,total_deaths_per_million_pop,total_tests,total_tests_per_million_pop,case_growth_rate,death_growth_rate,pop_millions,first_case_date
2020-03-03,El Salvador,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-04,El Salvador,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-05,El Salvador,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-06,El Salvador,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-07,El Salvador,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-08,El Salvador,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-09,El Salvador,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-10,El Salvador,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-11,El Salvador,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-12,El Salvador,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-13,El Salvador,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-14,El Salvador,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-15,El Salvador,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-16,El Salvador,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-17,El Salvador,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-18,El Salvador,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-19,El Salvador,1,1,0,0,0,0,0,0.157894737,0.0,0,0.0,inf,0.0,6.333333333,Mar-18
2020-03-20,El Salvador,1,0,0,0,0,0,0,0.157894737,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-21,El Salvador,3,2,0,0,0,0,0,0.473684211,0.0,0,0.0,200.0,0.0,6.333333333,Mar-18
2020-03-22,El Salvador,3,0,0,0,0,0,0,0.473684211,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-23,El Salvador,3,0,0,0,0,0,0,0.473684211,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-24,El Salvador,5,2,0,0,0,5,0,0.789473684,0.0,0,0.0,66.66666666666666,0.0,6.333333333,Mar-18
2020-03-25,El Salvador,9,4,0,0,0,9,0,1.421052632,0.0,0,0.0,80.0,0.0,6.333333333,Mar-18
2020-03-26,El Salvador,13,4,0,0,0,13,0,2.052631579,0.0,0,0.0,44.44444444444444,0.0,6.333333333,Mar-18
2020-03-27,El Salvador,13,0,0,0,0,13,0,2.052631579,0.0,0,0.0,0.0,0.0,6.333333333,Mar-18
2020-03-28,El Salvador,19,6,0,0,0,19,0,3.0,0.0,0,0.0,46.15384615384615,0.0,6.333333333,Mar-18
2020-03-29,El Salvador,24,5,0,0,0,24,0,4.0,0.0,0,0.0,26.31578947368421,0.0,6.333333333,Mar-18
2020-03-30,El Salvador,30,6,0,0,0,30,5,5.0,0.0,0,0.0,25.0,0.0,6.333333333,Mar-18
2020-03-31,El Salvador,32,2,0,0,0,32,5,5.0,0.0,0,0.0,6.666666666666667,0.0,6.333333333,Mar-18
2020-04-01,El Salvador,32,0,2,1,0,30,4,5.0,0.3,0,0.0,0.0,inf,6.333333333,Mar-18
2020-04-02,El Salvador,41,8,2,0,0,39,4,6.0,0.3,0,0.0,25.0,0.0,6.333333333,Mar-18
2020-04-03,El Salvador,46,5,2,0,0,44,4,7.0,0.3,0,0.0,12.195121951219512,0.0,6.333333333,Mar-18
2020-04-04,El Salvador,56,10,3,0,2,51,4,9.0,0.5,0,0.0,21.73913043478261,0.0,6.333333333,Mar-18
2020-04-05,El Salvador,62,6,3,0,2,57,4,10.0,0.5,0,0.0,10.714285714285714,0.0,6.333333333,Mar-18
2020-04-06,El Salvador,69,7,4,1,5,60,4,11.0,0.6,0,0.0,11.29032258064516,33.33333333333333,6.333333333,Mar-18
2020-04-07,El Salvador,78,9,4,0,5,69,4,12.0,0.6,0,0.0,13.043478260869565,0.0,6.333333333,Mar-18
2020-04-08,El Salvador,93,15,5,1,9,79,2,14.0,0.8,0,0.0,19.230769230769234,25.0,6.333333333,Mar-18
2020-04-09,El Salvador,103,10,6,1,14,83,3,16.0,0.9,0,0.0,10.75268817204301,20.0,6.333333333,Mar-18
2020-04-10,El Salvador,117,14,6,0,15,96,4,18.0,0.9,0,0.0,13.592233009708737,0.0,6.333333333,Mar-18
2020-04-11,El Salvador,118,1,6,0,19,93,4,18.0,0.9,0,0.0,0.8547008547008548,0.0,6.333333333,Mar-18
2020-04-12,El Salvador,125,7,6,0,21,98,3,19.0,0.9,0,0.0,5.932203389830509,0.0,6.333333333,Mar-18
2020-04-13,El Salvador,137,12,6,0,22,109,2,21.0,0.9,6729,1037.0,9.6,0.0,6.333333333,Mar-18
2020-04-14,El Salvador,149,12,6,0,25,118,2,23.0,0.9,7230,1115.0,8.75912408759124,0.0,6.333333333,Mar-18
2020-04-15,El Salvador,159,10,6,0,30,123,2,25.0,0.9,7785,1200.0,6.7114093959731544,0.0,6.333333333,Mar-18
2020-04-16,El Salvador,164,5,6,0,33,125,2,25.0,0.9,8333,1285.0,3.1446540880503147,0.0,6.333333333,Mar-18
2020-04-17,El Salvador,177,13,7,1,38,132,2,27.0,1.0,9267,1429.0,7.926829268292683,16.666666666666664,6.333333333,Mar-18
2020-04-18,El Salvador,190,13,7,0,43,140,1,29.0,1.0,10191,1571.0,7.344632768361582,0.0,6.333333333,Mar-18
2020-04-19,El Salvador,201,11,7,0,44,150,1,31.0,1.0,11160,1721.0,5.7894736842105265,0.0,6.333333333,Mar-18
2020-04-20,El Salvador,218,17,7,0,46,165,2,34.0,1.0,12210,1882.0,8.45771144278607,0.0,6.333333333,Mar-18
2020-04-21,El Salvador,225,7,7,0,48,170,2,35.0,1.0,13352,2059.0,3.211009174311927,0.0,6.333333333,Mar-18
2020-04-22,El Salvador,237,12,7,0,63,167,3,37.0,1.0,14375,2216.0,5.333333333333334,0.0,6.333333333,Mar-18
2020-04-23,El Salvador,250,13,8,1,67,175,2,39.0,1.0,15385,2372.0,5.485232067510549,14.285714285714285,6.333333333,Mar-18
2020-04-24,El Salvador,261,11,8,0,72,181,2,40.0,1.0,16418,2531.0,4.3999999999999995,0.0,6.333333333,Mar-18
2020-04-25,El Salvador,274,13,8,0,75,191,2,42.0,1.0,17423,2686.0,4.980842911877394,0.0,6.333333333,Mar-18
2020-04-26,El Salvador,298,24,8,0,83,207,4,46.0,1.0,18686,2881.0,8.75912408759124,0.0,6.333333333,Mar-18
2020-04-27,El Salvador,323,25,8,0,89,226,4,50.0,1.0,20109,3100.0,8.389261744966444,0.0,6.333333333,Mar-18
2020-04-28,El Salvador,345,22,8,0,97,240,4,53.0,1.0,21364,3294.0,6.811145510835913,0.0,6.333333333,Mar-18
2020-04-29,El Salvador,377,32,9,1,106,262,3,58.0,1.0,22593,3483.0,9.27536231884058,12.5,6.333333333,Mar-18
2020-04-30,El Salvador,395,18,9,0,119,267,3,61.0,1.0,24057,3709.0,4.774535809018567,0.0,6.333333333,Mar-18
2020-05-01,El Salvador,424,29,10,0,124,290,2,65.0,2.0,25492,3930.0,7.341772151898734,0.0,6.333333333,Mar-18
2020-05-02,El Salvador,446,22,10,0,141,295,2,69.0,2.0,26961,4157.0,5.188679245283019,0.0,6.333333333,Mar-18
2020-05-03,El Salvador,490,44,11,0,154,325,3,76.0,2.0,28596,4409.0,9.865470852017937,0.0,6.333333333,Mar-18
2020-05-04,El Salvador,555,65,13,2,180,362,3,86.0,2.0,30387,4685.0,13.26530612244898,18.181818181818183,6.333333333,Mar-18
2020-05-05,El Salvador,587,32,13,0,201,373,3,90.0,2.0,30387,4685.0,5.7657657657657655,0.0,6.333333333,Mar-18
2020-05-06,El Salvador,633,46,15,2,219,399,4,98.0,2.0,33628,5185.0,7.836456558773425,15.384615384615385,6.333333333,Mar-18
2020-05-07,El Salvador,695,62,15,0,245,435,4,107.0,2.0,35411,5459.0,9.794628751974724,0.0,6.333333333,Mar-18
2020-05-08,El Salvador,742,47,16,1,257,469,4,114.0,2.0,37306,5752.0,6.762589928057554,6.666666666666667,6.333333333,Mar-18
2020-05-09,El Salvador,784,42,17,1,276,491,4,121.0,3.0,39079,6025.0,5.660377358490567,6.25,6.333333333,Mar-18
2020-05-10,El Salvador,889,105,17,0,293,579,4,137.0,3.0,41090,6335.0,13.392857142857142,0.0,6.333333333,Mar-18
2020-05-11,El Salvador,958,69,18,1,325,615,4,148.0,3.0,43043,6636.0,7.761529808773904,5.88235294117647,6.333333333,Mar-18
2020-05-12,El Salvador,998,40,19,1,349,630,15,154.0,3.0,44926,6926.0,4.175365344467641,5.555555555555555,6.333333333,Mar-18
2020-05-13,El Salvador,1037,39,20,0,374,643,15,160.0,3.0,46831,7220.0,3.9078156312625247,0.0,6.333333333,Mar-18
2020-05-14,El Salvador,1112,75,20,0,405,687,19,171.0,3.0,48913,7541.0,7.232401157184184,0.0,6.333333333,Mar-18
2020-01-22,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-01-23,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-01-24,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-01-25,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-01-26,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-01-27,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-01-28,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-01-29,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-01-30,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-01-31,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-01,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-02,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-03,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-04,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-05,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-06,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-07,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-08,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-09,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-10,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-11,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-12,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-13,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-14,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-15,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-16,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-17,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-18,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-19,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-20,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-21,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-22,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-23,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-24,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-25,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-26,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-27,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-28,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-02-29,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-01,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-02,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-03,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-04,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-05,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-06,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-07,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-08,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-09,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-10,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-11,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-12,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-13,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-14,Equatorial Guinea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-15,Equatorial Guinea,1,1,0,0,0,0,0,0.75,0.0,0,0.0,inf,0.0,1.333333333,Mar-13
2020-03-16,Equatorial Guinea,1,0,0,0,0,0,0,0.75,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-17,Equatorial Guinea,1,0,0,0,0,0,0,0.75,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-18,Equatorial Guinea,4,3,0,0,0,0,0,3.000000001,0.0,0,0.0,300.0,0.0,1.333333333,Mar-13
2020-03-19,Equatorial Guinea,6,2,0,0,0,0,0,4.500000001,0.0,0,0.0,50.0,0.0,1.333333333,Mar-13
2020-03-20,Equatorial Guinea,6,0,0,0,0,0,0,4.500000001,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-21,Equatorial Guinea,6,0,0,0,0,0,0,4.500000001,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-22,Equatorial Guinea,6,0,0,0,0,0,0,4.500000001,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-23,Equatorial Guinea,9,3,0,0,0,0,0,6.750000002,0.0,0,0.0,50.0,0.0,1.333333333,Mar-13
2020-03-24,Equatorial Guinea,9,0,0,0,0,9,0,6.750000002,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-25,Equatorial Guinea,9,0,0,0,0,9,0,6.750000002,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-26,Equatorial Guinea,12,3,0,0,0,12,0,9.000000002,0.0,0,0.0,33.33333333333333,0.0,1.333333333,Mar-13
2020-03-27,Equatorial Guinea,12,0,0,0,0,12,0,9.000000002,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-28,Equatorial Guinea,12,0,0,0,0,12,0,9.000000002,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-29,Equatorial Guinea,12,0,0,0,0,12,0,9.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-30,Equatorial Guinea,12,0,0,0,0,12,0,9.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-03-31,Equatorial Guinea,12,0,0,0,1,11,0,9.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-04-01,Equatorial Guinea,15,0,0,0,1,14,0,11.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-04-02,Equatorial Guinea,15,0,0,0,1,14,0,11.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-04-03,Equatorial Guinea,16,1,0,0,1,15,0,11.0,0.0,0,0.0,6.666666666666667,0.0,1.333333333,Mar-13
2020-04-04,Equatorial Guinea,16,0,0,0,1,15,0,11.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-04-05,Equatorial Guinea,16,0,0,0,1,15,0,11.0,0.0,0,0.0,0.0,0.0,1.333333333,Mar-13
2020-04-06,Equatorial Guinea,16,0,0,0,3,13,0,11.0,0.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-04-07,Equatorial Guinea,16,0,0,0,3,13,0,11.0,0.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-04-08,Equatorial Guinea,18,2,0,0,3,15,0,13.0,0.0,854,609.0,12.5,0.0,1.333333333,Mar-13
2020-04-09,Equatorial Guinea,18,0,0,0,3,15,0,13.0,0.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-04-10,Equatorial Guinea,18,0,0,0,3,15,0,13.0,0.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-04-11,Equatorial Guinea,18,0,0,0,3,15,0,13.0,0.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-04-12,Equatorial Guinea,21,3,0,0,3,18,0,15.0,0.0,854,609.0,16.666666666666664,0.0,1.333333333,Mar-13
2020-04-13,Equatorial Guinea,21,0,0,0,4,17,0,15.0,0.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-04-14,Equatorial Guinea,41,20,0,0,4,37,0,29.0,0.0,854,609.0,95.23809523809523,0.0,1.333333333,Mar-13
2020-04-15,Equatorial Guinea,51,10,0,0,4,47,0,36.0,0.0,854,609.0,24.390243902439025,0.0,1.333333333,Mar-13
2020-04-16,Equatorial Guinea,51,0,0,0,4,47,0,36.0,0.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-04-17,Equatorial Guinea,79,28,0,0,4,75,0,56.0,0.0,854,609.0,54.90196078431373,0.0,1.333333333,Mar-13
2020-04-18,Equatorial Guinea,79,0,0,0,4,75,0,56.0,0.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-04-19,Equatorial Guinea,79,0,0,0,4,75,0,56.0,0.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-04-20,Equatorial Guinea,79,0,0,0,7,72,0,56.0,0.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-04-21,Equatorial Guinea,83,4,0,0,7,76,0,59.0,0.0,854,609.0,5.063291139240507,0.0,1.333333333,Mar-13
2020-04-22,Equatorial Guinea,84,1,1,1,7,76,0,60.0,0.7,854,609.0,1.2048192771084338,inf,1.333333333,Mar-13
2020-04-23,Equatorial Guinea,84,0,1,0,7,76,0,60.0,0.7,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-04-24,Equatorial Guinea,214,5,1,0,7,206,0,153.0,0.7,854,609.0,5.952380952380952,0.0,1.333333333,Mar-13
2020-04-25,Equatorial Guinea,258,44,1,0,7,250,0,184.0,0.7,854,609.0,20.5607476635514,0.0,1.333333333,Mar-13
2020-04-26,Equatorial Guinea,258,0,1,0,8,249,0,184.0,0.7,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-04-27,Equatorial Guinea,258,0,1,0,9,248,0,184.0,0.7,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-04-28,Equatorial Guinea,315,57,1,0,9,305,0,225.0,0.7,854,609.0,22.093023255813954,0.0,1.333333333,Mar-13
2020-04-29,Equatorial Guinea,315,0,1,0,9,305,0,225.0,0.7,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-04-30,Equatorial Guinea,315,0,1,0,9,305,0,225.0,0.7,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-05-01,Equatorial Guinea,315,0,1,0,9,305,0,225.0,0.7,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-05-02,Equatorial Guinea,315,0,1,0,9,305,0,225.0,0.7,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-05-03,Equatorial Guinea,315,0,1,0,9,305,0,225.0,0.7,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-05-04,Equatorial Guinea,315,0,3,2,13,299,0,225.0,2.0,854,609.0,0.0,200.0,1.333333333,Mar-13
2020-05-05,Equatorial Guinea,315,0,3,0,13,299,0,225.0,2.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-05-06,Equatorial Guinea,439,124,4,1,13,422,0,313.0,3.0,854,609.0,39.36507936507937,33.33333333333333,1.333333333,Mar-13
2020-05-07,Equatorial Guinea,439,0,4,0,13,422,0,313.0,3.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-05-08,Equatorial Guinea,439,0,4,0,13,422,0,313.0,3.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-05-09,Equatorial Guinea,439,0,4,0,13,422,0,313.0,3.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-05-10,Equatorial Guinea,439,0,4,0,13,422,0,313.0,3.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-05-11,Equatorial Guinea,439,0,4,0,13,422,0,313.0,3.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-05-12,Equatorial Guinea,439,0,4,0,13,422,0,313.0,3.0,854,609.0,0.0,0.0,1.333333333,Mar-13
2020-05-13,Equatorial Guinea,522,83,6,2,13,503,0,372.0,4.0,854,609.0,18.906605922551254,50.0,1.333333333,Mar-13
2020-05-14,Equatorial Guinea,583,61,7,1,13,563,0,416.0,5.0,854,609.0,11.685823754789272,16.666666666666664,1.333333333,Mar-13
2020-01-22,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-01-23,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-01-24,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-01-25,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-01-26,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-01-27,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-01-28,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-01-29,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-01-30,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-01-31,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-01,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-02,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-03,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-04,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-05,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-06,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-07,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-08,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-09,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-10,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-11,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-12,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-13,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-14,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-15,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-16,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
2020-02-17,Eritrea,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,Mar-20
